tiempoEspera,tiempoServicio,tiempoLlegadas,tiempoRealAtencion
107.7,23.8,882,82.3139
107.4,25.9,1165,87.1296
120.3,32.8,1554,83.1819
57.2,20.9,583,88.7954
92.9,23.2,710,81.1623
89.3,22.2,542,102.668
100.2,23.2,875,77.4969
97.8,23.4,885,83.3662
104.4,25.8,690,111.714
128,26.1,1058,103.088
62,21.2,407,92.7659
62.9,18.8,572,71.8616
92.9,21.7,505,99.342
81.4,26.9,483,100.587
103.7,27.3,817,101.622
126.1,22.8,861,79.591
115.4,26.3,927,94.0391
150.2,27.2,1219,110.278
121,24.4,1006,95.3182
92.9,19.8,881,88.8912
101.4,26.3,800,111.967
115.4,26.3,927,100.055
70.1,19.5,653,97.4876
124.5,32.4,1383,98.8451
114.4,31.1,1323,109.313
111.9,29.1,1236,112.296
113.7,26.4,1338,104.308
118.2,29.2,1261,93.3562
116.2,30.5,1290,104.906
124.5,32.4,1383,108.371
114.4,31.1,1323,100.216
111.9,29.1,1236,99.6887
113.7,26.4,1338,98.2865
118.2,29.2,1261,100.296
116.2,30.5,1290,94.6119
124.5,32.4,1383,106.747
114.4,31.1,1323,112.5
111.9,29.1,1236,100.106
113.7,26.4,1338,98.7907
118.2,29.2,1261,88.427
116.2,30.5,1290,91.5346
124.5,32.4,1383,101.643
124.5,32.4,1383,101.643
114.4,31.1,1323,116.192
111.9,29.1,1236,116.104
151.7,24.3,1067,100.092
113.7,26.4,1338,97.6347
113.7,26.4,1338,97.6347
118.2,29.2,1261,98.4349
116.2,30.5,1290,109.393
142.8,23.1,1032,92.0636
119.2,24.1,958,79.2872
126.3,20.4,996,87.4579
126,20.6,905,77.5834
123.1,19.6,888,73.639
128.7,19.8,813,68.7066
124.8,19.3,886,73.7745
148.5,20.7,928,74.9725
137.7,23.4,883,85.8522
154.2,21.9,935,80.736
150.5,25.8,1166,104.879
125.6,25.7,993,97.5126
125,29.2,1020,125.065
112.2,30.6,1041,114.114
143.8,29.6,1324,109.224
97.1,25.9,547,97.0543
80.1,23.9,541,95.1893
82.6,24.2,531,89.5355
82.7,22.9,514,99.084
86.3,24.7,513,93.5346
84.7,24.1,513,97.4739
114.1,27.6,592,125.944
97.1,25.9,547,103.244
80.1,23.9,541,92.2729
82.6,24.2,531,89.0275
82.7,22.9,514,95.2256
86.3,24.7,513,102.278
84.7,24.1,513,102.173
114.1,27.6,592,124.112
97.1,25.9,547,105.55
80.1,23.9,541,104.657
82.6,24.2,531,94.2395
82.7,22.9,514,96.058
86.3,24.7,513,97.073
84.7,24.1,513,104.075
114.1,27.6,592,139.466
97.1,25.9,547,107.199
80.1,23.9,541,99.4559
82.6,24.2,531,95.4438
82.7,22.9,514,99.4783
86.3,24.7,513,98.4739
104.2,21.2,949,78.2865
157.8,29.9,1195,115.348
111.1,28.7,870,89.4117
98.1,28.9,769,108.551
62.7,21.7,593,93.5639
107.7,23.1,880,78.5689
95.1,24.4,586,98.5449
123.4,27.7,1235,86.5475
118.1,25.2,998,95.4379
105,22.7,874,87.4785
110,22.6,962,112.528
131.3,27.1,1048,125.435
143.5,20.9,911,80.2609
106.5,29.3,839,102.578
96.9,24.3,908,107.677
96.8,25.3,863,96.451
106.2,28.6,889,110.704
121.9,26.1,1147,102.51
124.4,26.2,1113,119.001
107.7,25.2,995,114.074
97.8,26,683,103.49
106.1,22.4,864,81.6047
136.3,26.6,1107,111.794
108.5,25,937,93.3834
116.4,21.3,898,78.3583
114.6,19.8,943,70.8478
67.3,20.9,532,91.0707
105.1,25.5,776,83.0703
143.3,24.2,1060,78.1104
88.8,21.4,557,85.4769
101.9,28.3,1089,104.829
96.1,29.5,1053,99.0915
96.5,27.4,1107,101.933
105.4,31,1132,114.713
120.6,25.5,1144,85.4516
99.9,33.1,1101,122.885
95.6,24.6,679,96.0278
98.9,25.1,731,79.8811
123.1,19.5,655,85.0612
94.9,24,805,75.1244
110.5,23.2,912,76.8617
124.2,20.7,924,83.2536
116.3,28,1579,81.9598
111.8,22.5,969,79.7352
68.4,18.9,600,87.6122
94.2,19.9,537,91.9396
99,24.5,674,103.327
108.8,29,839,100.456
138.9,27.7,1075,103.552
137.6,21,873,82.3972
101.2,24,884,73.4293
107.1,23.5,886,76.0482
92.2,28,735,75.6414
106.3,19.9,583,78.0597
108.4,25.8,1171,86.6564
135.5,27.1,1410,120.501
94.5,19.5,996,77.6156
90.4,23.5,717,77.1467
65.5,18.8,578,91.9016
85.5,27,491,88.061
126.5,26,1059,100.108
105.9,26,691,102.554
73.9,21.3,440,85.4532
95.7,22.2,508,87.8852
65.5,18.8,578,74.8403
103.5,23.2,865,81.4767
91.3,22.7,861,82.1011
106.5,25.7,1141,86.282
96.7,20.8,868,71.6684
150.2,27.2,1219,101.17
120,28.8,841,96.8135
102.4,26.4,801,99.4178
96.7,20.8,868,77.7326
93.2,19.8,882,83.0634
115.3,24,1002,93.8794
140.4,24.2,1385,89.3379
70.8,19.5,653,84.4194
97.4,21.3,787,86.4018
125.5,25.6,993,95.3784
125.4,29.4,1020,120.746
115.8,30.9,1051,109.442
124.3,25.7,823,102.713
144.1,25.5,1154,104.178
76.9,21.7,699,102.592
148.2,24.4,1068,92.7648
142.7,23,1032,81.0909
118.4,24,958,96.4008
124.4,20.6,910,77.6354
123.1,19.6,888,76.3765
127.4,19.8,811,76.2309
124.8,19.2,886,71.6464
146.6,20.7,933,77.1451
133.5,23.2,884,85.3252
153.4,21.9,935,83.0152
115.6,25.8,953,94.9774
98.5,28.8,770,112.66
114.4,29.5,886,115.986
156.9,29.7,1198,108.92
104.8,21.3,953,73.0986
111,23.1,878,74.705
62.5,21.7,592,95.9724
121.7,28.7,888,93.0193
115.6,25.8,953,90.0374
91.8,24.5,591,105.947
106.2,24.8,924,103.7
137.1,26.6,1104,107.797
102.8,20.8,913,88.7397
98.2,26.1,684,107.505
89.2,29.3,1081,106.824
102,28.3,1089,111.279
100.2,29.3,1052,113.252
96.5,27.5,1107,109.083
116.7,25.6,1147,83.4159
106.2,24.8,924,80.0871
92,21.7,563,91.2045
106.3,25.3,782,94.1307
106.5,23.1,913,85.0045
98.4,24.6,912,117.307
97.8,25.2,866,106.111
107.9,28.5,892,100.848
123.7,26.2,1152,104.679
124.2,27.2,1119,115.672
107,25.3,1002,105.249
95.9,24.6,679,101.305
109.5,25.7,921,105.813
130.9,25.3,1101,109.419
94.5,24.1,804,72.653
101.3,25.2,745,84.5841
86.6,20.7,925,85.0269
106.2,23.2,851,93.067
89.6,22.5,551,98.4043
109.2,23.3,986,113.611
107.7,21.9,913,92.6069
99.5,21.6,938,94.3679
103.7,23.6,936,94.2799
110,22.6,962,103.636
101.3,21.1,873,86.4346
131.3,27.1,1048,117.382
114.2,21.5,921,103.666
114.2,21.5,921,92.7857
98.9,24.6,673,99.769
94.5,20,798,92.4732
99.5,21.6,938,93.9743
103.7,23.6,936,96.297
110,22.6,962,111.988
131.3,27.1,1048,103.967
109.2,23.3,986,92.6067
107.7,21.9,913,94.6181
99.5,21.6,938,104.688
120.3,23.8,1040,100.474
120.3,23.8,1040,98.3493
120.3,23.8,1040,117.231
142.8,17.8,1386,85.4183
61.2,16.1,327,97.36442335
107.7,21.9,913,100.678
99.5,21.6,938,94.6473
109.1,22.8,925,96.2201
109.1,22.8,925,102.536
109.1,22.8,925,96.1649
134.6,17.7,1262,84.142
98,22,842,61.8203
97.6,19.6,819,90.5012
137.5,27.6,1072,100.053
84.9,22,773,90.8507
115.5,28.7,832,106.413
101.9,23,879,86.5547
92.2,28,735,77.7995
58.8,21,586,89
89.6,22.5,551,98.2438
112.1,21.2,902,87.0247
115,19.6,945,72.739
142.1,24.2,1059,88.175
150.6,24.4,1065,96.4831
133.8,27.2,1409,113.303
120.8,25.9,1197,91.2791
95.6,21.3,469,90.369
106.4,26,692,99.056
144.7,23.1,1032,86.6074
118.5,24.2,957,77.9789
125.2,20.5,993,82.1876
100.7,23.1,877,76.3793
95.9,22.4,517,90.3651
92.7,21.5,781,74.4955
89.5,26.8,498,93.2792
91.1,22.7,860,83.4925
96.5,22.8,850,86.7037
65.5,18.8,578,91.1865
99.3,26.5,804,101.668
112.6,24,953,77.4896
115.9,24.2,991,88.6953
94.4,19.9,885,78.4085
96.8,21.3,785,93.3752
114.9,26.3,943,98.7287
123.4,19.6,888,74.6556
123.5,19.8,814,73.7915
124.8,19.2,886,81.833
146.6,20.7,933,78.5456
134.6,23.3,887,81.8255
155.4,21.8,939,82.2748
72,19.5,655,90.1248
116.4,26.1,1181,94.7317
104.3,33.1,1102,125.179
85.1,29.4,1085,106.279
101.7,28.4,1086,107.009
100.9,29.2,1053,105.601
96.5,27.5,1107,97.7432
106.7,30.9,1134,116.007
104.3,33.1,1102,114.649
85.1,29.4,1085,110.515
101.7,28.4,1086,111.558
100.9,29.2,1053,122.321
96.5,27.5,1107,120.197
111.9,31.6,1314,116.385
106.5,32.2,1360,138.381
103.2,30.7,1212,118.841
101.7,31.6,1100,111.732
103.7,28.6,1147,114.443
103.3,29.4,1219,104.438
101,28.4,1188,108
111.9,31.6,1314,110.906
106.5,32.2,1360,135.653
106.5,31.1,1212,110.808
106.5,31.1,1212,106.547
100.3,30.4,1180,105.384
103.3,29.4,1219,106.711
101,28.4,1188,105.698
111.9,31.6,1314,111.489
106.5,32.2,1360,131.414
103.2,30.7,1212,111.344
101.7,31.6,1100,101.308
103.7,28.6,1147,107.606
103.3,29.4,1219,109.298
104.8,31.8,1416,108.898
104.8,31.8,1416,116.032
104.8,31.8,1416,124.098
122.3,29.4,1022,124.455
66.2,21.9,702,95.4455
113.2,29.2,945,84.8756
149.8,25.6,1144,100.115
144.2,29.8,1329,108.486
155.9,29.6,1196,118.46
147.5,21.2,947,89.9292
101.3,28.8,776,109.019
110.9,23.1,878,75.9269
95.6,18.3,906,70.8696
120.6,27.5,1240,101.4
108.5,24.8,870,87.6505
121.1,25.3,968,96.4073
85.9,24.6,597,105.646
112.7,21.2,903,76.8558
114.3,19.6,944,81.3202
143.3,24.1,1061,76.6676
106.8,26,783,97.0528
136.8,26.7,1103,112.017
103.9,20.5,915,85.3027
99.2,26.1,685,104.344
70.7,21,535,88.0288
102.4,22.5,866,78.0516
106.1,24.5,916,93.2939
88.2,21.8,565,92.5903
113.8,31.6,1535,85.9537
69.3,19.3,598,82.9027
98.5,23.3,829,82.7702
133.4,25.4,1095,104.221
95.5,24.7,678,98.004
99.7,25.3,871,107.998
110.1,28.4,897,99.3808
122.6,26.7,1157,102.723
121.6,27.9,1130,109.166
109.1,25.6,1006,109.26
100.7,20,544,89.3436
93.8,24,802,69.1416
125.3,20.6,925,87.065
108.7,25.1,747,76.939
109.2,23.1,910,82.2295
107.1,25.9,565,91.1115
99.6,24.6,673,91.6272
101.4,22.8,871,90.7304
91.8,23.6,723,76.8236
91.8,28.1,733,68.5244
58.7,20.9,585,85.9354
136.7,27.6,1070,103.405
100.9,23.8,887,70.9887
138.4,21.2,875,79.7878
104.6,21.1,1101,75.0219
111.3,21.2,1212,77.5219
124.5,24.8,1333,91.1794
111.2,22.9,1223,89.1118
103.4,21.8,1077,80.2223
113.5,20.3,1097,75.8175
112,21.1,1062,78.8932
104.6,21.1,1101,81.7763
125.2,23.5,1206,96.4768
134,27.3,1407,121.082
151.7,24.5,1068,85.7178
142.1,23.1,1035,82.0962
119.2,24.1,960,78.929
125.2,20.5,993,77.0337
92.7,22.7,864,84.8976
107.9,24,768,84.5631
107.4,26.1,693,94.8471
130.7,26.2,1063,103.43
99.3,22.1,521,93.8528
73.3,21.4,494,81.722
86.8,18.8,580,79.6021
106.9,22.7,845,82.7867
140.7,21.3,611,86.6953
80.5,28,637,80.0288
105.6,27.3,823,101.152
104.5,22.2,988,84.3582
102.6,16.8,902,61.0249
101.1,23,894,86.3592
104.6,24.8,732,87.832
104.6,24.8,732,87.832
104.6,24.8,732,87.832
92.9,23.6,748,92.8287
121.7,25.5,1200,85.7318
98.7,25.7,664,100.646
129.7,23.1,1492,89.0557
142.9,24.9,763,119.853
87.5,20.5,605,73.5898
106.6,25.4,1144,85.4627
100.3,23.2,877,70.3355
98.3,23.3,886,87.8925
93.1,20.6,961,84.4032
118.2,34.3,1566,69.4042
112.1,23.9,1091,90.9805
112.1,27.2,1111,88.6014
100.1,29.6,660,120.574
104.3,21.2,790,71.0137
85.7,18.6,607,64.8487
96,23.8,710,78.3228
103.3,20.2,491,80.3618
108.4,14.8,818,60.4663
106.7,24.2,862,97.9732
111.3,25.1,970,96.1648
111.8,21.8,1190,77.8135
99.8,13.8,679,90.0059
96.2,21.5,776,68.9909
92.5,26.9,503,84.9067
113.9,32.6,617,103.567
97.1,20.3,652,74.428
98.2,29.5,541,131.212
79.6,15.5,436,51.8376
122.7,20.4,1034,82.6137
96.1,26.5,805,98.6549
115.2,26.3,944,90.6153
95.5,20,888,82.4391
110.5,23.9,979,85.7215
121.5,23.9,952,78.9609
96.2,20.8,865,64.8513
117.1,26.1,1184,94.5012
120,29.4,1023,111.976
126.9,25.6,995,99.1799
144.9,31.4,1383,122.176
113.4,27.1,945,90.948
140.6,26,1135,110.411
117,30.5,1053,107.522
143.5,29.7,1328,105.219
151.8,28,1099,91.6494
97,21.9,701,96.0681
102,28.5,779,101.712
145,21.2,951,84.4766
117.6,28.6,896,99.1971
105.5,23.1,876,67.7513
122.2,25,980,98.8364
101.2,24.6,917,96.1126
100.8,25.5,872,110.27
112.4,28.4,902,109.279
116.3,24.9,1393,101.191
103.4,24.5,1056,114.433
101.9,25.1,1015,113.86
113.6,26.1,1246,116.073
108.3,28,1170,99.2875
94.3,22.8,762,85.7014
124.9,20.7,911,73.6372
122.7,19.6,887,71.8131
120.1,19.8,816,71.7307
125.2,19.2,887,81.3357
146,20.6,916,82.9761
107.7,25.9,786,97.4776
95.4,26.2,686,104.042
107.9,24.4,908,78.4146
112.8,25.3,1149,86.8077
88.7,21.3,538,86.7754
115.8,22.4,870,74.5799
124.2,20.7,922,80.5822
90.9,24.7,678,106.247
97.4,23.2,829,75.9959
93,24.1,799,67.2851
107,25.6,1095,104.245
79.3,19.4,596,82.2862
102.9,24.9,750,79.3783
102.2,20,545,91.6601
127.7,31,1559,115.656
122.5,30.1,1416,110.895
113.2,31.7,1333,107.225
117.9,31.6,1310,93.1115
123,29.5,1333,99.5231
124.3,30.4,1396,98.6053
127.7,31,1559,109.319
118.8,32.7,1353,99.5101
118.8,32.7,1353,106.92
105.2,27.6,1072,124.766
100.4,24.4,675,99.5415
138.1,21.2,875,86.5795
102.5,22.9,865,97.3243
108.7,25.8,1173,96.8501
88.1,24.4,544,91.1707
96.2,28.1,732,69.596
92.7,23.5,725,82.4406
125.1,23.8,888,79.7745
106.1,26.2,1061,126.184
86.5,18.8,579,99.6073
106.4,26,693,112.817
101.7,24,768,92.5506
71.4,21.2,515,83.4453
106,27.3,825,112.057
114.4,19.7,944,94.2788
154.7,22.9,1129,94.0553
150.7,22.1,1121,97.1926
115.7,25.7,956,93.8231
129.8,22.9,991,90.8996
133.6,21.6,1009,88.8403
130.5,22,991,88.6135
83.2,20.4,607,83.3746
92.7,22.7,864,79.6738
102.5,22.3,837,100.808
104.9,22.8,917,63.2926
151.2,25,1138,90.7296
114.9,26.2,963,107.954
87.6,20.6,673,97.3813
124.6,28.9,1348,120.682
134.8,26.5,1107,105.221
155.7,25.1,1555,98.4359
105.7,21.6,999,91.4221
104.9,22.8,917,66.1643
89,22.4,686,102.547
151.2,25,1138,88.9369
120.7,29.8,1046,118.295
149.3,28.8,1514,131.543
146.1,26.1,1094,117.072
115.3,31,983,87.9653
110.4,29.9,774,105.335
100.1,21,977,98.1533
118.4,28.1,1208,124.638
101.9,24,922,76.7081
86.8,23.9,640,111.39
105.6,25.7,946,95.3973
134.3,24,1003,93.9598
118.7,25.9,1104,99.3541
111.2,24,1078,98.8777
119.3,25.2,1160,101.432
145,25,1398,99.2675
119,24.3,1144,112.75
119,24.3,1144,103.841
87.1,21.8,587,91.2784
109.3,28.4,1140,122.585
102.3,28.1,736,104.763
127.6,24.5,1041,96.8142
142.9,21.6,887,99.7436
76.2,20.4,549,104.901
133.5,20.4,884,76.9077
134.2,20.5,910,71.9728
139.5,20,967,75.1808
120.9,19.9,855,83.5301
120.9,19.9,855,79.1978
122.7,17.3,827,69.6567
139.9,24.4,1354,102.107
98,23.2,609,89.0053
98.6,21.9,838,72.9726
134.2,20.5,910,69.3152
115.3,25.3,1044,102.789
123.1,24.5,894,91.0782
97.1,24.5,774,92.8462
91.4,22.9,712,93.8643
102.8,26.1,739,105.011
107.5,28.4,1104,111.952
126.6,23.7,919,86.4029
79.2,20.1,523,96.5073
134.6,24.5,1286,94.6764
103.8,23.1,820,83.6545
121.7,25,1044,97.9423
97.1,24.5,774,81.0599
101.6,29.5,1136,127.229
126,25.1,1040,94.9321
99.4,22.7,892,87.0547
156.9,29.9,1485,117.438
101.9,26.3,778,93.5648
126.1,23.5,943,79.3297
117.8,26.9,1213,94.1868
114.1,32.3,1278,96.6162
123,29.5,1333,104.027
124.3,30.4,1396,106.3
132.9,31,1558,107.788
108.8,22.7,827,69.4927
85.3,20.9,548,92.4764
113,22.7,790,81.8266
120.9,30.1,1420,105.091
138.3,22.1,1374,93.8926
113.3,31.5,1333,103.244
117.9,31.6,1310,97.4938
123,29.5,1333,97.4279
122.2,32.5,1510,107.123
122.2,32.5,1510,110.329
122.2,32.5,1510,111.469
89.1,25.2,599,97.36442335
117.9,31.6,1310,110.529
123,29.5,1333,119.299
120.9,31.1,1286,111.189
120.9,31.1,1286,91.6413
120.9,31.1,1286,106.012
89.7,25.2,543,97.58
105.9,26.2,804,96.6165
157.4,22.3,913,89.0125
82.6,21,647,85.2214
118.2,28.3,1187,126.5
129.7,25.4,961,95.5877
96.6,20.5,752,89.7928
123.1,24.9,988,96.2241
95,29.6,799,76.6264
154.9,23.3,1129,86.7866
109.2,25.1,945,87.1954
116.6,26.1,966,100.995
103.6,22.7,915,86.9864
85.3,32.2,336,97.36442335
110.1,22.6,849,96.2008
139,26,1093,97.7355
116,27.8,1030,114.125
119.2,29.9,1050,116.856
115.6,30.8,984,84.4533
142.1,26.7,1096,117.511
149.8,28.9,1514,131.883
113.9,25.8,1025,94.4385
105.1,24.1,1078,96.5826
106.3,25.2,1157,106.761
117.8,25,1398,106.717
111.2,26.4,1251,107.22
124.9,22.3,980,90.0633
124.9,22.3,980,81.6705
110.4,28.9,887,81.6977
132.4,21.7,1006,90.6775
129.7,22,996,80.3749
154.9,23.3,1129,93.0222
131.5,25.4,964,99.4984
118.2,31.8,847,113.66
107.4,27.9,1191,111.744
135.3,19.5,882,85.7673
92.3,25.9,687,100.982
114.2,25.1,945,115.348
105.2,22.7,1010,72.707
156,21.2,481,98.2797
152.7,25,489,102.634
152.7,25,489,95.7438
152.7,25,489,110.738
135.3,19.5,882,81.9496
114.2,25.1,945,92.3879
118.2,31.8,847,96.5045
107.4,27.9,1191,123.518
92.3,25.9,687,94.3729
143.2,25.2,1403,87.2813
92.5,21.8,800,87.1109
127.7,23.2,904,82.0287
102.3,25.3,775,103.296
102.4,21.1,956,77.0324
93.8,23.2,744,85.1628
92.9,21.2,738,82.4273
127.7,23.2,904,82.4187
84.9,21.1,598,84.7748
82.2,18.1,500,82.9644
142.7,20.1,974,87.5634
147.8,21.1,957,79.3556
133.4,20.5,884,75.9855
134.3,20.4,911,80.9022
114,22.2,794,84.1857
121.8,25.2,1016,88.0367
100.4,23,893,73.7208
104.6,26.3,774,96.3589
102.8,29.4,1132,114.504
86.3,23.9,569,86.1661
127.5,23.5,942,85.1217
106.3,22.7,823,73.7893
117.8,26.8,1214,96.6566
86.5,21.1,551,81.0735
135.6,23.5,1357,89.7568
142.4,27.8,1565,119.02
117.4,28.8,1188,112.851
106.8,26.2,806,103.142
116.5,24.9,973,99.1452
101.9,26.8,830,83.7672
114.5,22.2,914,87.1537
86.3,21.2,656,90.5297
151.5,22.2,1129,75.9705
117.8,24.5,961,87.0634
128.7,22.9,990,82.8398
132.4,21.7,1006,87.2035
129.5,20.8,1053,85.3934
135.8,28.3,1299,98.9954
151,25.1,1137,88.8286
116.3,26.1,965,119.089
131.5,25.8,1076,103.405
135.8,28.3,1299,115.51
106,22,999,90.2745
152.9,30.3,1422,117.785
114.7,30.9,981,92.3073
109.1,25.7,1106,103.141
105.1,24.2,1078,116.742
115.1,24.7,1162,111.162
115.1,24.7,1162,108.1
115.1,24.7,1162,110.895
119.5,20.4,1499,88.6646
96.5,19.9,651,97.36442335
127.9,23.8,1091,100.887
141.2,27,1086,113.07
131.9,27.2,1272,97.595
98.6,23.8,916,81.0733
109.3,26.6,958,96.209
111.5,29.9,780,120.885
103.3,21.5,982,85.9652
132.8,26.7,1019,104.768
137.9,19.6,930,80.1366
137.9,19.6,930,78.3643
137.9,19.6,930,77.1986
125.8,24.2,902,84.7119
101.8,28,737,113.249
100.5,22.2,831,79.1471
103.7,21.7,897,93.7127
125.8,28.9,1184,97.2143
102.9,23.7,617,84.3684
120.9,24.5,1015,97.3751
154.3,21.3,1143,85.638
98.7,26.2,738,111.543
93.4,22.4,876,80.7022
98.6,24.9,780,90.9819
116.7,28.1,901,104.214
125.8,23.8,923,87.5816
138.1,21,1071,80.3297
122.9,28.1,1196,101.757
124.7,24.6,1008,94.744
107.8,23.1,817,86.3856
118.1,26.9,1215,111.501
105.5,26.3,776,103.517
105.1,22.6,822,66.4838
119.1,24.4,1005,97.0699
136.8,22.1,1368,89.8294
118.4,27.9,903,102.283
102.8,23,901,85.0103
129.5,20.8,1053,87.2869
129.5,20.8,1053,87.0641
126.9,23.4,946,91.0951
111.3,25.9,853,112.117
123.1,28.6,898,108.995
94.8,21.3,810,84.8287
98.2,21.6,845,91.9005
125.3,24.8,1071,109.124
104.3,29.1,1277,106.444
147,27.3,1505,129.55
98.2,21.6,845,84.9344
94.8,21.3,810,95.3388
111.3,25.9,853,104.939
110.6,25.1,1044,84.628
133.1,29.1,1277,115.48
149.4,22.9,1116,80.4915
125.3,24.8,1071,97.0403
101.8,26.3,857,123.577
97.7,21.5,826,108.596
108.7,24.8,1022,93.8574
107.1,26,1111,130.705
103.3,24.2,1082,116.843
101.7,24.7,1105,118.649
101.7,24.7,1105,108.234
101.7,24.7,1105,108.645
108.5,23.7,1156,75.8732
147.2,23.1,1118,87.9564
98.5,21.7,855,95.7597
129.5,25.2,1056,109.964
84.9,17.3,504,97.36442335
129.4,22.9,991,92.9361
131.3,22,1010,87.8489
120,21.8,964,82.7195
77.9,16.8,519,97.36442335
132.5,20.4,885,85.2117
134.6,20.4,913,80.1609
124.4,19.8,866,83.8217
124.4,19.8,866,82.4689
124.4,19.8,866,86.0277
109.7,22,1047,105.923
156.7,19.1,1403,80.6359
115.4,17.9,1126,85.4093
98.2,17.2,877,80.2521
144.5,24.7,1427,101.098
85.1,28,504,97.36442335
123.7,28.9,1146,133.869
126.3,29.5,1215,118.783
138.3,30.3,1200,112.691
138.3,30.3,1200,115.818
138.3,30.3,1200,119.26
144.1,25.4,1432,98.6532
108.6,28,1030,97.5251
114,28.5,990,130.983
108.7,27.6,1034,129.945
115.7,28.3,1023,111.06
126.5,32.3,1134,116.37
108.3,30.5,941,116.489
105.1,23,810,99.2386
93.9,22.4,877,105.97
120.6,24.6,996,105.586
117.8,28,903,123.416
139.5,18.4,1538,61.1003
123.9,28,1199,115.921
126.5,23.6,950,100.87
141,21,1111,85.4873
122.7,24.2,996,103.275
105.8,26.4,775,111.232
126.5,23.6,950,85.3518
119.9,27.1,1218,98.1648
143.1,22,884,63.2319
114.6,20.6,756,94.4095
99,22.6,819,87.3893
118.9,27.8,905,105.022
120,21.8,964,81.8607
103,22.8,902,92.4078
120,21.8,964,74.5856
138,22.2,1371,91.5604
87.7,21.2,552,98.4192
107,20.4,763,97.6214
112.4,25.8,823,106.99
102.3,24.1,734,86.9515
91.6,22.6,769,91.2707
104.4,24.4,642,84.7818
128.4,24.9,1049,93.887
107.7,25,968,92.03
99.5,29.3,761,104.598
85.9,21.3,688,87.2193
83.2,22.7,837,80.4286
99.5,29.3,761,109.648
112.4,25.8,823,104.854
102.3,24.1,734,86.3883
107.7,25,968,86.025
128.4,24.9,1049,104.61
77.3,19.5,498,92.3052
126,28.7,1172,115.349
107.7,28.8,774,119.997
97,22.7,778,86.9131
109.7,21.2,868,58.1053
83.9,20.7,502,91.8493
113.1,21.7,877,83.6728
97.4,19.9,838,91.4262
107.8,24.9,945,81.2333
99.9,26.1,885,92.302
102.9,23.1,1037,113.994
103.2,23.5,1242,108.314
128.5,25.5,1485,107.127
107.7,24.3,1105,100.824
108.5,23.7,1156,97.4838
133.7,22.8,917,94.7646
95.7,21.8,850,88.3167
88.3,20.1,586,90.7403
124.7,25.1,1034,111.111
91,18.3,836,96.2151
99.7,23.6,931,91.6935
91,18.3,836,78.4214
119.8,22.8,971,91.9399
127.6,17.4,1132,78.7074
145.3,18.7,1303,88.5268
94.5,16.1,1020,74.0887
113.2,20.8,763,87.5827
107.9,20.1,807,86.9041
135.2,19.6,913,88.317
137.2,22.6,844,85.0478
120.2,20.5,820,84.2988
143.1,22,884,81.0462
114.6,20.6,756,80.6435
106.2,19.1,799,77.8012
107.2,26.3,698,80.1429
97,23.8,763,51.6667
98.6,23.6,861,79.2774
128.8,23.7,1222,66.633
75.1,19.5,516,74.0949
103.7,23.2,786,73.0633
87.8,19.6,657,55.9027
108.3,26.4,1122,86.239
114.2,22.2,829,61.2542
94.7,18.9,840,75.2707
120.3,24.8,952,78.4034
141.5,32.6,1001,91.0207
118.1,28.2,1106,63.438
118.1,28.2,1106,105.922
118.5,28.5,1111,118.589
113.8,28.1,1135,107.978
116.5,29.7,1261,91.9409
118.1,28.2,1106,98.8223
118.5,28.5,1111,92.2854
114.3,28.1,1134,95.2987
113.3,29.9,1257,97.9003
115.3,30.3,1109,103.695
110.7,30.7,1147,92.13
115.3,30.3,1109,100.107
115.3,30.9,1159,100.866
118.1,28.2,1106,88.6855
118.5,28.5,1111,92.621
114.3,28.1,1134,100.116
113.3,29.9,1257,99.3469
115.3,30.3,1109,101.964
111,30.3,1138,96.2986
118.1,28.2,1106,89.044
118.5,28.5,1111,95.5701
113.1,28,1134,97.6761
112.7,29.2,1265,108.042
111.4,30.1,1141,106.737
119.4,28,1124,100.27
118.4,28.2,1123,96.8364
96.1,24.8,817,103.399
98.1,25.3,671,117.291
122.8,25.3,1174,94.4778
88.8,19.6,618,94.1605
102,24.2,682,102.234
79.7,18.9,508,97.3693
133.4,20.9,1043,93.308
89.8,22.2,681,101.735
87,24.6,537,98.7855
105.9,20.4,701,101.532
115.3,22.1,818,89.0759
77.8,17.2,614,86.525
92.3,21,733,102.382
94,19.9,772,99.2036
100,21.2,745,85.2997
102.8,25.8,819,105.809
105.2,24.5,715,106.262
95.8,21.7,795,89.0933
101.8,22,819,82.8563
100,20.8,827,83.9554
87.9,19.7,811,77.8656
97.3,19.5,818,81.9191
100.6,22.9,555,99.0014
106.1,19.4,1049,87.887
83.6,16.7,696,68.7817
111.1,23.3,1178,89.7645
116.5,21.9,1004,85.6141
115.3,22.1,818,83.854
94.4,21.1,725,88.7511
121,23.6,1424,94.058
130.8,21.6,1431,99.1133
79.7,19.4,565,83.5616
82.7,19.1,618,89.1697
97.4,23.4,718,107.03
95.1,19.3,673,84.4897
101.3,22.7,782,78.1169
150.3,25.5,1542,104.523
97.1,23,538,78.8391
102.1,26.4,760,115.26
134.3,23.5,1451,97.4718
114.4,19.1,775,97.3544
78.1,18.9,529,95.0838
102.7,22.6,715,84.6441
105.2,25.3,837,94.9963
130.8,21.6,1431,102.754
138.9,22.3,1517,102.572
135.6,22.3,1508,88.8316
135,22.6,1494,86.2025
130.8,21.6,1431,92.3021
